0.23160463440158702,0.77988538831281,政府は中国やタイ、ベトナムなど16の国や地域と「仕事でお互いに行ったり来たりできるようにしよう」と話しています。,アジア各地などとの往来を再び本格化させるのを前に、ビジネスで海外に渡航する人を対象としたPCR検査の予約システムが、9月末にも導入される見通しになりました。
0.15498468621803665,0.5240042918729414,16の国と地域の多くでは、着いてからしばらくの間、決まった場所にいる代わりに、PCR検査で新しいコロナウイルスがうつっていないことを証明する必要があります。,政府は中国、タイ、ベトナムなど16の国や地域との間で、ビジネス関係者らの入国を相互に認めるための協議を進めていますが、こうした国や地域では、入国者に対して一定期間の隔離をしない代わりに、PCR検査の結果が陰性である証明書の提出を求めるケースが多いということです。
0.1873542043634128,0.4705001215731177,このため政府は、仕事でこの16の国や地域に行く前にPCR検査を受けることができるようにしたいと考えています。,このため政府は、海外に渡航する前に速やかにPCR検査を受けられるよう、最寄りの医療機関を予約できるシステムを9月末にも導入する方向で準備を進めています。
0.2572554669146091,0.6911602799058453,家の近くの病院などで検査の予約ができるシステムを、9月の終わり頃までに作る予定です。,経済産業省によりますと、ビジネスでの渡航者向けにPCR検査を実施できる人数は、現在全国で一日数百人程度にとどまり、本格的な往来の再開に向けて国内での検査体制の拡充が課題となります。
0.2858651535613154,0.6391437427017699,政府は、たくさんの病院にこのシステムに参加してほしいと考えています。,政府は予約システムに登録する医療機関を広く募集するとともに、空港内などに検査施設を設けることも検討することにしています。
0.3105292236869367,0.5904123955606643,空港などに検査ができる場所を作ることも考えています。,政府は予約システムに登録する医療機関を広く募集するとともに、空港内などに検査施設を設けることも検討することにしています。
0.18771434031717366,0.5990697336875467,オーストラリアの研究所は、物に付いた新しいコロナウイルスが、湿度50%の暗い所で、どのくらいの間うつる力があるか調べました。,オーストラリア政府の研究機関は、温度が20度で暗い所にあるなど一定の限られた条件のもとでは、新型コロナウイルスは紙幣やガラスなどの表面で少なくとも28日間、感染力のある状態で存在するとする研究結果を発表しました。この研究機関は、手洗いなどの徹底が重要だと指摘しています。
0.22240902718109457,0.476480670642417,温度が20℃の場合、お札やガラスではいちばん短くて28日の間、うつる力がありました。,CSIRO=オーストラリア連邦科学産業研究機構は、一般的な物の表面に付いた新型コロナウイルスが、湿度50%の暗い環境でどれくらいの期間、残るのか実験で調べました。その結果、温度が20度の場合、紙幣やガラスの表面では少なくとも28日間、ウイルスが感染力のある状態で存在することがわかったということです。また温度が30度の場合は、紙幣では21日間、ステンレスやガラスでは7日間、綿では3日間、感染力のある状態でウイルスが存在したということです。
0.17558002847389118,0.5009204274686505,温度を30℃にすると、お札では21日、ステンレスやガラスでは7日、綿では3日になりました。,一方、温度を40度に上げると、綿では16時間未満で感染力のあるウイルスは検出されなくなり、紙幣やガラスなどでも検出される期間は24時間になったということです。
0.23524292999959087,0.5878185532255611,温度を40℃にすると、お札やガラスなどでは24時間、綿では16時間になりました。,ウイルスが感染力のある状態を維持する期間について、WHO=世界保健機関は、プラスチックやステンレスの表面では最大72時間、銅では4時間未満、ボール紙では24時間未満と、今回の研究結果と異なる見解を示していますが、CSIROは、「今回は紫外線や日光の影響を除き、気温と湿度を制御した条件での結果で、気温が低いほど長く存在し続けることがわかった」としています。
0.2867653843568731,0.7054580619887794,研究所は「紫外線や太陽の光をなくして、温度を変えて調べました。,ウイルスが感染力のある状態を維持する期間について、WHO=世界保健機関は、プラスチックやステンレスの表面では最大72時間、銅では4時間未満、ボール紙では24時間未満と、今回の研究結果と異なる見解を示していますが、CSIROは、「今回は紫外線や日光の影響を除き、気温と湿度を制御した条件での結果で、気温が低いほど長く存在し続けることがわかった」としています。
0.22102918316863557,0.742341178754051,温度が低いほうが、ウイルスがうつる力は長く続くことがわかりました」と言っています。,ウイルスが感染力のある状態を維持する期間について、WHO=世界保健機関は、プラスチックやステンレスの表面では最大72時間、銅では4時間未満、ボール紙では24時間未満と、今回の研究結果と異なる見解を示していますが、CSIROは、「今回は紫外線や日光の影響を除き、気温と湿度を制御した条件での結果で、気温が低いほど長く存在し続けることがわかった」としています。
0.22123578141824415,0.49866522800687835,研究所は、ウイルスがうつらないようにするためには、手をよく洗うことなどが大切だと言っています。,CSIROは、手洗いのほか、ガラスなどの表面を清潔に保つといった対策が重要だと指摘しています。
0.22882406102940034,0.34468918729935766,今週からノーベル賞の発表が始まりました。,5日からことしのノーベル賞の受賞者の発表が始まります。
0.4045308887183056,0.8288423462676485,日本人は去年まで2年続けてノーベル賞をもらっています。,3年連続での日本人の受賞となるか注目されますが、科学技術立国を支えると言われる日本の大学院の博士課程の学生の数は、修士課程から進学する人の数がピーク時の平成15年度から減り続け、昨年度はほぼ半分となっていて、ノーベル賞の受賞者からも対策を求める声があがっています。
0.29442509821758966,0.5697808716938332,しかし、日本では大学院の博士課程で研究する学生が少なくなっています。,3年連続での日本人の受賞となるか注目されますが、科学技術立国を支えると言われる日本の大学院の博士課程の学生の数は、修士課程から進学する人の数がピーク時の平成15年度から減り続け、昨年度はほぼ半分となっていて、ノーベル賞の受賞者からも対策を求める声があがっています。
0.2224332335212084,0.7115671625830765,博士課程の学生は、いちばん多かった2003年に約1万2000人いましたが、去年は6000人以下になりました。,3年連続での日本人の受賞となるか注目されますが、科学技術立国を支えると言われる日本の大学院の博士課程の学生の数は、修士課程から進学する人の数がピーク時の平成15年度から減り続け、昨年度はほぼ半分となっていて、ノーベル賞の受賞者からも対策を求める声があがっています。日本は、おととしの本庶佑さんの医学・生理学賞に続き、去年は吉野彰さんが化学賞を受賞し、3年連続で日本人の受賞となるのか、5日からのノーベル賞の発表が注目されています。
0.19526755252848368,0.6574440895639981,人口100万人の中にいる博士の数は、アメリカやヨーロッパなどでは増えていますが、日本では減っています。,日本は、おととしの本庶佑さんの医学・生理学賞に続き、去年は吉野彰さんが化学賞を受賞し、3年連続で日本人の受賞となるのか、5日からのノーベル賞の発表が注目されています。しかし、受賞者が相次ぐ一方で、科学技術立国を支えると言われる日本の大学院の博士課程の学生の数は、修士課程から進学する学生が減り続け、文部科学省によりますと、ピーク時の平成15年度のおよそ1万2千人から、昨年度はほぼ半分の5963人まで減りました。
0.35457529803943044,0.8872145366765016,いちばん多かった2008年には131人でしたが、2017年には119人でした。,しかし、受賞者が相次ぐ一方で、科学技術立国を支えると言われる日本の大学院の博士課程の学生の数は、修士課程から進学する学生が減り続け、文部科学省によりますと、ピーク時の平成15年度のおよそ1万2千人から、昨年度はほぼ半分の5963人まで減りました。また、人口100万人当たりの博士号取得者の数も、欧米が増加傾向にあるのに対し、日本は2008年度の131人から減少し、2017年度には119人と、アメリカ、ドイツ、韓国の半分以下の水準にまで落ち込んでいます。これについて、ノーベル化学賞を受賞した、大手化学メーカー旭化成の吉野彰さんは、博士号を取得しても将来のキャリアが不透明なままというのが重要な課題だと指摘しています。吉野さんは、欧米諸国などでは博士号を取得すると企業などでの就職が優位になる側面があるのに、日本では処遇がほぼ変わらないと指摘します。そのうえで「企業は博士という学位を考慮し、それなりの待遇や給与で優遇することなどが必要ではないか。産業界が博士課程を出た人をどう処遇するかが、これからの問題だ」と訴えます。また大学の環境についても、若手が長期的に研究に打ち込めるようになっていないと指摘します。吉野さんがノーベル賞を受賞したリチウムイオン電池の研究を始めたのは吉野さんが33歳の時で、腰を据えて1つの研究を続けられたからこそ、30年後に世界で評価される結果が出せたといいます。吉野さんは「大学の研究は、真理の探究、あるいは研究者自身の好奇心に基づきひたすら追い求めるもので、1つのミッションとして絶対必要だと思います。そういった意味で、博士課程を経た人が10年間程度は安心して研究できる環境は、日本にとって非常に重要だ」と指摘しています。米ノートルダム大学坂上准教授「日本で博士号メリット無い」博士号を取得した日本の研究者の中には、その能力が日本では生かせないと、海外の研究機関などに出て行く人も少なくありません。現在、アメリカのノートルダム大学の航空宇宙機械工学科で研究や授業を行う坂上博隆准教授は、アメリカのパデュー大学で博士号を取得しましたが、日本で就職しようとすると、年齢で給料が決まり、博士号を取る過程で得た能力が考慮されなかったといいます。そして、「アメリカで博士号を取った場合、生涯年収が変わる。一方、私の航空宇宙分野に関して言うと、日本では博士号を取得して就職したところで給料は大きく変わらず、メリットが無い」と話していました。
0.5889668281642226,0.8624298754563954,これはアメリカやドイツ、韓国の半分以下です。,また、アメリカでは理系の博士課程の学生に大学から給料が支払われる仕組みがあるとしたうえで、「日本のように3年間も余計に苦学生をする環境に、修士課程の学生は魅力を感じないのでないか」と指摘しました。
0.32235341426833447,0.8138264351412571,去年ノーベル賞をもらった吉野彰さんは33歳のとき、賞をもらう研究を始めました。,また、アメリカでは理系の博士課程の学生に大学から給料が支払われる仕組みがあるとしたうえで、「日本のように3年間も余計に苦学生をする環境に、修士課程の学生は魅力を感じないのでないか」と指摘しました。
0.2854224262218703,0.7203519074641184,吉野さんは「日本では博士になっても、会社の給料などがほとんど変わりません。,坂上さんは「このまま博士課程への進学者が減ると、研究の土壌が枯れてしまうのではないかと懸念している。待遇を改善するなどして、研究に取り組みたい若い学生が博士課程に進みやすい環境を整えることが必要だ」と訴えています。理系博士や修士の学生就職支援サービスこうした中、理系の博士課程や修士課程の学生がその能力を評価してもらえるよう、企業とマッチングさせる就職支援サービスをベンチャー企業が始めたところ、全国で3万人が登録し、注目を集めています。都内にあるこのベンチャー企業は、理系の人材を求める企業と博士課程や修士課程の学生とをマッチングさせるサービスを3年前に始めました。大手企業や外資系企業など250社が利用していて、たとえば、人工知能やバイオなど企業が必要とする特定の専門性を持つ人材を検索すると登録した3万人の学生の中から、これまでの研究内容や、企業の現場で役立つどのようなスキルを持っているのかなどわかりやすく示され、企業が学生1人1人にメッセージを送って採用につなげるものです。このベンチャー企業によりますと、学生の側からみても、企業への就職という道を歩もうとしても、研究に忙殺され、思うように就職活動ができなかったり、大学の推薦という少ない選択肢で就職して企業とのミスマッチが起こったりすることが多かったということですが、このシステムを通じて来年はおよそ300人が就職するということです。一方、企業側に変化も見られるといいます。ノーベル賞を受賞した大隅良典さんが設立した財団が協力企業11社を対象にアンケート調査を行ったところ、博士号を取得した学生の採用を増やしたいと考えている会社が多かったとしています。
0.44276649066179224,0.8297556578287936,大学でも若い人が長い間研究することができません。,こうした企業の採用動向について、サービスを提供しているベンチャー企業「POL」の加茂倫明CEOは、「企業側も自社に蓄積した技術的知見だけで戦える時代は終わり、隣の学術領域の知見やスキルを持つ人材を取り込む必要がある。そのため、専門知識を極めている博士を採用する動きが見られる」としたうえで、「海外では博士であればどこかの企業は絶対評価してくれるし、社会でも尊敬されるので、博士課程にも不安なく進める。
0.24796355623313615,0.6401495984054333,博士になった人が10年ぐらい安心して研究できるようにすることが大切です」と話しています。,日本の博士についても、社会で価値を認識、評価することが重要で、その風潮を作っていきたい」と話していました。
